user_id,event_date,event_name,plan,day_since_signup
U0126,2024-03-28,view_product,free,75
U0126,2024-03-31,app_open,free,78
U0127,2024-01-30,payment_complete,free,8
U0127,2024-01-30,view_recommendation,free,8
U0127,2024-01-31,view_recommendation,free,9
U0127,2024-02-05,search_product,free,14
U0127,2024-02-05,search_product,free,14
U0127,2024-02-05,search_product,free,14
U0127,2024-02-05,search_product,free,14
U0127,2024-02-05,search_product,free,14
U0127,2024-02-10,invite_friend,free,19
U0127,2024-02-18,search_product,free,27
U0127,2024-02-18,use_voucher,free,27
U0127,2024-02-28,add_to_cart,free,37
U0127,2024-02-28,add_to_cart,free,37
U0127,2024-03-02,view_recommendation,free,40
U0127,2024-03-02,view_recommendation,free,40
U0127,2024-03-02,view_recommendation,free,40
U0127,2024-03-04,search_product,free,42
U0127,2024-03-04,search_product,free,42
U0127,2024-03-04,add_to_cart,free,42
U0127,2024-03-07,payment_complete,free,45
U0127,2024-03-07,payment_complete,free,45
U0127,2024-03-07,payment_complete,free,45
U0127,2024-03-31,search_product,free,69
U0128,2024-01-18,app_open,basic,0
U0128,2024-01-18,payment_complete,basic,0
U0128,2024-01-18,payment_complete,basic,0
U0128,2024-01-18,view_recommendation,basic,0
U0128,2024-01-18,view_recommendation,basic,0
U0128,2024-01-19,search_product,basic,1
U0128,2024-01-19,search_product,basic,1
U0128,2024-01-19,search_product,basic,1
U0128,2024-01-19,search_product,basic,1
U0128,2024-01-22,app_open,basic,4
U0128,2024-01-22,app_open,basic,4
U0128,2024-01-22,search_product,basic,4
U0128,2024-01-22,search_product,basic,4
U0128,2024-01-22,search_product,basic,4
U0128,2024-01-22,search_product,basic,4
U0128,2024-01-23,search_product,basic,5
U0128,2024-01-23,view_recommendation,basic,5
U0128,2024-01-23,view_recommendation,basic,5
U0128,2024-01-25,checkout,basic,7
U0128,2024-01-25,checkout,basic,7
U0128,2024-01-26,view_product,basic,8
U0128,2024-01-26,view_product,basic,8
U0128,2024-01-26,add_to_cart,basic,8
U0128,2024-01-26,add_to_cart,basic,8
U0128,2024-01-26,payment_complete,basic,8
U0128,2024-01-26,payment_complete,basic,8
U0128,2024-01-26,payment_complete,basic,8
U0128,2024-01-26,payment_complete,basic,8
U0128,2024-02-01,write_review,basic,14
U0128,2024-02-01,write_review,basic,14
U0128,2024-02-01,write_review,basic,14
U0128,2024-02-02,payment_complete,basic,15
U0128,2024-02-05,app_open,basic,18
U0128,2024-02-05,app_open,basic,18
U0128,2024-02-05,app_open,basic,18
U0128,2024-02-05,app_open,basic,18
U0128,2024-02-05,app_open,basic,18
U0128,2024-02-06,checkout,basic,19
U0128,2024-02-26,add_to_cart,basic,39
U0128,2024-02-26,add_to_cart,basic,39
U0128,2024-02-26,use_voucher,basic,39
U0128,2024-03-23,view_product,basic,65
U0128,2024-03-23,view_product,basic,65
U0128,2024-03-23,view_product,basic,65
U0129,2024-01-10,search_product,free,7
U0129,2024-01-10,search_product,free,7
U0129,2024-01-12,app_open,free,9
U0129,2024-01-31,app_open,free,28
U0129,2024-02-02,app_open,free,30
U0129,2024-02-02,app_open,free,30
U0129,2024-02-02,view_product,free,30
U0129,2024-02-02,view_product,free,30
U0130,2024-01-06,write_review,free,0
U0130,2024-01-06,write_review,free,0
U0130,2024-01-06,write_review,free,0
U0130,2024-01-08,app_open,free,2
U0130,2024-01-08,app_open,free,2
U0130,2024-01-09,search_product,free,3
U0130,2024-01-10,app_open,free,4
U0130,2024-01-10,app_open,free,4
U0130,2024-01-12,search_product,free,6
U0130,2024-01-13,app_open,free,7
U0130,2024-01-13,app_open,free,7
U0130,2024-01-13,app_open,free,7
U0130,2024-01-13,payment_complete,free,7
U0130,2024-01-13,payment_complete,free,7
U0130,2024-01-13,payment_complete,free,7
U0130,2024-01-15,add_to_cart,free,9
U0130,2024-01-16,app_open,free,10
U0130,2024-01-17,add_to_cart,free,11
U0130,2024-01-17,checkout,free,11
U0130,2024-01-17,checkout,free,11
U0130,2024-01-17,payment_complete,free,11
U0130,2024-01-17,payment_complete,free,11
U0130,2024-01-19,view_product,free,13
U0130,2024-01-23,use_voucher,free,17
U0130,2024-01-24,app_open,free,18
U0130,2024-01-25,search_product,free,19
U0130,2024-01-25,search_product,free,19
U0130,2024-01-26,app_open,free,20
U0130,2024-01-26,app_open,free,20
U0130,2024-01-26,app_open,free,20
U0130,2024-01-26,app_open,free,20
U0130,2024-01-26,app_open,free,20
U0130,2024-01-28,checkout,free,22
U0130,2024-01-29,app_open,free,23
U0130,2024-01-29,view_product,free,23
U0130,2024-01-29,view_product,free,23
U0130,2024-01-29,view_product,free,23
U0130,2024-02-02,checkout,free,27
U0130,2024-02-02,payment_complete,free,27
U0130,2024-02-02,payment_complete,free,27
U0130,2024-02-02,payment_complete,free,27
U0130,2024-02-02,payment_complete,free,27
U0130,2024-02-03,search_product,free,28
U0130,2024-02-03,checkout,free,28
U0130,2024-02-04,app_open,free,29
U0130,2024-02-05,app_open,free,30
U0130,2024-02-05,app_open,free,30
U0130,2024-02-05,app_open,free,30
U0130,2024-02-06,checkout,free,31
U0130,2024-02-06,view_recommendation,free,31
U0130,2024-02-07,search_product,free,32
U0130,2024-02-07,write_review,free,32
U0130,2024-02-07,write_review,free,32
U0130,2024-02-07,write_review,free,32
U0130,2024-02-07,write_review,free,32
U0130,2024-02-07,write_review,free,32
U0130,2024-02-18,use_voucher,free,43
U0130,2024-02-21,app_open,free,46
U0130,2024-02-22,invite_friend,free,47
U0130,2024-02-22,invite_friend,free,47
U0130,2024-02-22,invite_friend,free,47
U0130,2024-02-23,search_product,free,48
U0130,2024-02-28,search_product,free,53
U0130,2024-02-28,search_product,free,53
U0130,2024-03-02,app_open,free,56
U0130,2024-03-02,app_open,free,56
U0130,2024-03-02,checkout,free,56
U0130,2024-03-11,view_recommendation,free,65
U0130,2024-03-11,view_recommendation,free,65
U0130,2024-03-11,view_recommendation,free,65
U0130,2024-03-12,checkout,free,66
U0130,2024-03-17,view_product,free,71
U0130,2024-03-17,view_product,free,71
U0130,2024-03-18,search_product,free,72
U0130,2024-03-18,add_to_cart,free,72
U0130,2024-03-18,add_to_cart,free,72
U0130,2024-03-21,checkout,free,75
U0130,2024-03-22,app_open,free,76
U0130,2024-03-26,search_product,free,80
U0130,2024-03-26,search_product,free,80
U0130,2024-03-30,app_open,free,84
U0130,2024-03-30,app_open,free,84
U0130,2024-03-30,app_open,free,84
U0130,2024-03-30,app_open,free,84
U0130,2024-03-30,payment_complete,free,84
U0130,2024-03-30,view_recommendation,free,84
U0130,2024-03-30,view_recommendation,free,84
U0130,2024-03-30,view_recommendation,free,84
U0130,2024-03-30,view_recommendation,free,84
U0130,2024-03-30,view_recommendation,free,84
U0131,2024-01-17,app_open,basic,0
U0131,2024-01-17,app_open,basic,0
U0131,2024-01-18,app_open,basic,1
U0131,2024-01-18,view_product,basic,1
U0131,2024-01-18,view_product,basic,1
U0131,2024-01-18,view_product,basic,1
U0131,2024-01-20,search_product,basic,3
U0131,2024-01-20,search_product,basic,3
U0131,2024-01-21,app_open,basic,4
U0131,2024-01-21,app_open,basic,4
U0131,2024-01-23,add_to_cart,basic,6
U0131,2024-01-24,app_open,basic,7
U0131,2024-01-25,use_voucher,basic,8
U0131,2024-01-28,search_product,basic,11
U0131,2024-01-28,view_product,basic,11
U0131,2024-01-28,view_product,basic,11
U0131,2024-01-31,view_product,basic,14
U0131,2024-02-04,view_product,basic,18
U0131,2024-02-17,add_to_cart,basic,31
U0131,2024-02-17,add_to_cart,basic,31
U0131,2024-02-17,payment_complete,basic,31
U0131,2024-02-17,payment_complete,basic,31
U0131,2024-02-17,payment_complete,basic,31
U0131,2024-02-17,payment_complete,basic,31
U0131,2024-02-28,search_product,basic,42
U0131,2024-02-28,search_product,basic,42
U0131,2024-02-28,search_product,basic,42
U0131,2024-02-28,search_product,basic,42
U0131,2024-02-28,view_recommendation,basic,42
U0131,2024-02-28,view_recommendation,basic,42
U0131,2024-02-28,view_recommendation,basic,42
U0131,2024-03-10,add_to_cart,basic,53
U0131,2024-03-28,app_open,basic,71
U0131,2024-03-29,use_voucher,basic,72
U0131,2024-03-29,use_voucher,basic,72
U0132,2024-02-19,app_open,free,1
U0132,2024-02-19,app_open,free,1
U0132,2024-02-19,app_open,free,1
U0132,2024-02-19,app_open,free,1
U0132,2024-02-19,app_open,free,1
U0132,2024-02-20,add_to_cart,free,2
U0132,2024-02-22,view_recommendation,free,4
U0132,2024-02-26,search_product,free,8
U0132,2024-02-28,search_product,free,10
U0132,2024-03-06,view_product,free,17
U0132,2024-03-06,view_product,free,17
U0133,2024-02-21,add_to_cart,free,1
U0133,2024-02-25,app_open,free,5
U0133,2024-02-28,view_recommendation,free,8
U0133,2024-03-01,search_product,free,10
U0133,2024-03-03,search_product,free,12
U0133,2024-03-03,search_product,free,12
U0133,2024-03-05,view_product,free,14
U0133,2024-03-05,view_product,free,14
U0134,2024-01-23,checkout,free,0
U0134,2024-01-24,payment_complete,free,1
U0134,2024-01-24,payment_complete,free,1
U0134,2024-01-24,payment_complete,free,1
U0134,2024-01-24,payment_complete,free,1
U0134,2024-01-24,payment_complete,free,1
U0134,2024-01-27,view_product,free,4
U0134,2024-01-28,app_open,free,5
U0134,2024-01-28,app_open,free,5
U0134,2024-01-28,view_product,free,5
U0134,2024-01-30,app_open,free,7
U0134,2024-01-30,app_open,free,7
U0134,2024-01-30,app_open,free,7
U0134,2024-01-30,search_product,free,7
U0134,2024-01-31,app_open,free,8
U0134,2024-03-11,search_product,free,48
U0134,2024-03-11,search_product,free,48
U0134,2024-03-11,search_product,free,48
U0134,2024-03-13,use_voucher,free,50
U0135,2024-01-16,view_product,free,0
U0135,2024-01-17,checkout,free,1
U0135,2024-01-18,view_product,free,2
U0135,2024-01-18,add_to_cart,free,2
U0135,2024-01-19,app_open,free,3
U0135,2024-01-19,app_open,free,3
U0135,2024-01-19,app_open,free,3
U0135,2024-01-19,app_open,free,3
U0135,2024-01-22,add_to_cart,free,6
U0135,2024-01-22,view_recommendation,free,6
U0135,2024-01-22,view_recommendation,free,6
U0135,2024-01-22,view_recommendation,free,6
U0135,2024-01-24,search_product,free,8
U0135,2024-01-24,search_product,free,8
U0135,2024-01-26,payment_complete,free,10
U0135,2024-01-26,payment_complete,free,10
U0135,2024-01-27,view_product,free,11
U0135,2024-01-28,checkout,free,12
U0135,2024-01-30,checkout,free,14
U0135,2024-01-30,checkout,free,14
U0135,2024-01-30,checkout,free,14
U0135,2024-01-31,add_to_cart,free,15
U0135,2024-01-31,add_to_cart,free,15
U0135,2024-01-31,add_to_cart,free,15
U0135,2024-01-31,add_to_cart,free,15
U0135,2024-01-31,add_to_cart,free,15
U0135,2024-01-31,view_recommendation,free,15
U0135,2024-02-01,add_to_cart,free,16
U0135,2024-02-01,payment_complete,free,16
U0135,2024-02-01,payment_complete,free,16
U0135,2024-02-01,payment_complete,free,16
U0135,2024-02-01,payment_complete,free,16
U0135,2024-02-02,app_open,free,17
U0135,2024-02-02,app_open,free,17
U0135,2024-02-03,app_open,free,18
U0135,2024-02-03,app_open,free,18
U0135,2024-02-03,app_open,free,18
U0135,2024-02-03,app_open,free,18
U0135,2024-02-03,view_recommendation,free,18
U0135,2024-02-04,view_product,free,19
U0135,2024-02-04,view_product,free,19
U0135,2024-02-04,view_product,free,19
U0135,2024-02-04,view_product,free,19
U0135,2024-02-05,payment_complete,free,20
U0135,2024-02-05,payment_complete,free,20
U0135,2024-02-06,app_open,free,21
U0135,2024-02-07,app_open,free,22
U0135,2024-02-07,app_open,free,22
U0135,2024-02-07,search_product,free,22
U0135,2024-02-07,add_to_cart,free,22
U0135,2024-02-07,add_to_cart,free,22
U0135,2024-02-09,checkout,free,24
U0135,2024-02-09,payment_complete,free,24
U0135,2024-02-09,payment_complete,free,24
U0135,2024-02-09,view_recommendation,free,24
U0135,2024-02-09,view_recommendation,free,24
U0135,2024-02-13,app_open,free,28
U0135,2024-02-14,add_to_cart,free,29
U0135,2024-02-14,add_to_cart,free,29
U0135,2024-02-14,add_to_cart,free,29
U0135,2024-02-14,add_to_cart,free,29
U0135,2024-02-14,add_to_cart,free,29
U0135,2024-02-14,checkout,free,29
U0135,2024-02-24,app_open,free,39
U0135,2024-02-24,app_open,free,39
U0135,2024-02-24,app_open,free,39
U0135,2024-02-29,view_recommendation,free,44
U0135,2024-02-29,view_recommendation,free,44
U0135,2024-02-29,view_recommendation,free,44
U0135,2024-02-29,view_recommendation,free,44
U0135,2024-02-29,view_recommendation,free,44
U0135,2024-03-01,use_voucher,free,45
U0135,2024-03-03,search_product,free,47
U0135,2024-03-03,view_product,free,47
U0135,2024-03-03,view_product,free,47
U0135,2024-03-06,app_open,free,50
U0135,2024-03-06,search_product,free,50
U0135,2024-03-06,search_product,free,50
U0135,2024-03-06,search_product,free,50
U0135,2024-03-06,checkout,free,50
U0135,2024-03-06,checkout,free,50
U0135,2024-03-14,add_to_cart,free,58
U0135,2024-03-22,view_product,free,66
U0135,2024-03-22,view_product,free,66
U0135,2024-03-22,view_product,free,66
U0135,2024-03-22,checkout,free,66
U0135,2024-03-22,view_recommendation,free,66
U0135,2024-03-22,view_recommendation,free,66
U0135,2024-03-23,app_open,free,67
U0135,2024-03-23,app_open,free,67
U0135,2024-03-23,app_open,free,67
U0135,2024-03-23,app_open,free,67
U0135,2024-03-23,app_open,free,67
U0135,2024-03-24,app_open,free,68
U0135,2024-03-24,app_open,free,68
U0135,2024-03-24,app_open,free,68
U0135,2024-03-24,app_open,free,68
U0135,2024-03-24,app_open,free,68
U0135,2024-03-25,view_product,free,69
U0135,2024-03-29,search_product,free,73
U0135,2024-03-29,search_product,free,73
U0136,2024-01-05,app_open,basic,0
U0136,2024-01-06,invite_friend,basic,1
U0136,2024-01-07,search_product,basic,2
U0136,2024-01-07,view_product,basic,2
U0136,2024-01-07,checkout,basic,2
U0136,2024-01-07,checkout,basic,2
U0136,2024-01-07,checkout,basic,2
U0136,2024-01-09,view_recommendation,basic,4
U0136,2024-01-10,search_product,basic,5
U0136,2024-01-10,checkout,basic,5
U0136,2024-01-10,use_voucher,basic,5
U0136,2024-01-10,use_voucher,basic,5
U0136,2024-01-11,view_product,basic,6
U0136,2024-01-11,view_product,basic,6
U0136,2024-01-12,view_product,basic,7
U0136,2024-01-14,app_open,basic,9
U0136,2024-01-14,view_product,basic,9
U0136,2024-01-15,search_product,basic,10
U0136,2024-01-15,search_product,basic,10
U0136,2024-01-15,checkout,basic,10
U0136,2024-01-15,checkout,basic,10
U0136,2024-01-16,search_product,basic,11
U0136,2024-01-16,search_product,basic,11
U0136,2024-01-16,view_recommendation,basic,11
U0136,2024-01-17,view_product,basic,12
U0136,2024-01-18,add_to_cart,basic,13
U0136,2024-01-19,add_to_cart,basic,14
U0136,2024-01-19,add_to_cart,basic,14
U0136,2024-01-20,search_product,basic,15
U0136,2024-01-21,app_open,basic,16
U0136,2024-01-21,app_open,basic,16
U0136,2024-01-22,app_open,basic,17
U0136,2024-01-22,app_open,basic,17
U0136,2024-01-22,add_to_cart,basic,17
U0136,2024-01-23,view_product,basic,18
U0136,2024-01-23,view_product,basic,18
U0136,2024-01-23,view_product,basic,18
U0136,2024-01-23,add_to_cart,basic,18
U0136,2024-01-23,add_to_cart,basic,18
U0136,2024-01-23,add_to_cart,basic,18
U0136,2024-01-23,use_voucher,basic,18
U0136,2024-01-23,use_voucher,basic,18
U0136,2024-01-24,search_product,basic,19
U0136,2024-01-24,search_product,basic,19
U0136,2024-01-24,checkout,basic,19
U0136,2024-01-24,checkout,basic,19
U0136,2024-01-24,checkout,basic,19
U0136,2024-01-24,view_recommendation,basic,19
U0136,2024-01-25,search_product,basic,20
U0136,2024-01-26,view_product,basic,21
U0136,2024-01-26,view_product,basic,21
U0136,2024-01-26,view_product,basic,21
U0136,2024-01-26,checkout,basic,21
U0136,2024-01-27,add_to_cart,basic,22
U0136,2024-01-27,add_to_cart,basic,22
U0136,2024-01-27,add_to_cart,basic,22
U0136,2024-01-27,add_to_cart,basic,22
U0136,2024-01-27,payment_complete,basic,22
U0136,2024-01-27,payment_complete,basic,22
U0136,2024-01-27,payment_complete,basic,22
U0136,2024-01-27,write_review,basic,22
U0136,2024-01-27,write_review,basic,22
U0136,2024-01-27,use_voucher,basic,22
U0136,2024-01-28,app_open,basic,23
U0136,2024-01-28,app_open,basic,23
U0136,2024-01-28,app_open,basic,23
U0136,2024-01-28,view_product,basic,23
U0136,2024-01-28,view_product,basic,23
U0136,2024-01-28,view_product,basic,23
U0136,2024-01-28,view_product,basic,23
U0136,2024-01-29,use_voucher,basic,24
U0136,2024-01-29,use_voucher,basic,24
U0136,2024-01-29,use_voucher,basic,24
U0136,2024-01-29,use_voucher,basic,24
U0136,2024-01-29,view_recommendation,basic,24
U0136,2024-01-29,view_recommendation,basic,24
U0136,2024-01-30,app_open,basic,25
U0136,2024-01-30,app_open,basic,25
U0136,2024-01-31,view_recommendation,basic,26
U0136,2024-01-31,view_recommendation,basic,26
U0136,2024-02-02,app_open,basic,28
U0136,2024-02-02,app_open,basic,28
U0136,2024-02-02,view_product,basic,28
U0136,2024-02-03,write_review,basic,29
U0136,2024-02-03,view_recommendation,basic,29
U0136,2024-02-03,view_recommendation,basic,29
U0136,2024-02-03,view_recommendation,basic,29
U0136,2024-02-03,view_recommendation,basic,29
U0136,2024-02-05,search_product,basic,31
U0136,2024-02-06,app_open,basic,32
U0136,2024-02-06,view_recommendation,basic,32
U0136,2024-02-07,use_voucher,basic,33
U0136,2024-02-09,view_product,basic,35
U0136,2024-02-16,add_to_cart,basic,42
U0136,2024-02-16,add_to_cart,basic,42
U0136,2024-02-17,app_open,basic,43
U0136,2024-02-17,app_open,basic,43
U0136,2024-02-17,app_open,basic,43
U0136,2024-02-17,app_open,basic,43
U0136,2024-02-19,app_open,basic,45
U0136,2024-02-19,search_product,basic,45
U0136,2024-02-20,app_open,basic,46
U0136,2024-02-20,app_open,basic,46
U0136,2024-02-20,app_open,basic,46
U0136,2024-02-20,app_open,basic,46
U0136,2024-02-20,view_product,basic,46
U0136,2024-02-22,view_product,basic,48
U0136,2024-02-22,payment_complete,basic,48
U0136,2024-02-23,view_product,basic,49
U0136,2024-02-23,write_review,basic,49
U0136,2024-02-26,app_open,basic,52
U0136,2024-02-26,app_open,basic,52
U0136,2024-02-26,app_open,basic,52
U0136,2024-02-26,app_open,basic,52
U0136,2024-02-26,app_open,basic,52
U0136,2024-02-26,view_product,basic,52
U0136,2024-02-26,view_product,basic,52
U0136,2024-02-26,view_product,basic,52
U0136,2024-02-26,view_product,basic,52
U0136,2024-02-26,payment_complete,basic,52
U0136,2024-02-26,view_recommendation,basic,52
U0136,2024-02-27,search_product,basic,53
U0136,2024-02-27,search_product,basic,53
U0136,2024-02-29,search_product,basic,55
U0136,2024-02-29,search_product,basic,55
U0136,2024-02-29,search_product,basic,55
U0136,2024-03-02,search_product,basic,57
U0136,2024-03-02,checkout,basic,57
U0136,2024-03-02,use_voucher,basic,57
U0136,2024-03-02,use_voucher,basic,57
U0136,2024-03-04,view_product,basic,59
U0136,2024-03-04,view_product,basic,59
U0136,2024-03-04,view_product,basic,59
U0136,2024-03-04,payment_complete,basic,59
U0136,2024-03-04,write_review,basic,59
U0136,2024-03-04,write_review,basic,59
U0136,2024-03-04,write_review,basic,59
U0136,2024-03-04,write_review,basic,59
U0136,2024-03-04,write_review,basic,59
U0136,2024-03-05,app_open,basic,60
U0136,2024-03-09,view_recommendation,basic,64
U0136,2024-03-10,app_open,basic,65
U0136,2024-03-10,app_open,basic,65
U0136,2024-03-10,app_open,basic,65
U0136,2024-03-14,search_product,basic,69
U0136,2024-03-17,payment_complete,basic,72
U0136,2024-03-17,payment_complete,basic,72
U0136,2024-03-17,payment_complete,basic,72
U0136,2024-03-21,add_to_cart,basic,76
U0136,2024-03-22,view_product,basic,77
U0136,2024-03-22,view_product,basic,77
U0136,2024-03-22,view_product,basic,77
U0136,2024-03-25,view_product,basic,80
U0136,2024-03-27,add_to_cart,basic,82
U0136,2024-03-27,add_to_cart,basic,82
U0136,2024-03-27,add_to_cart,basic,82
U0136,2024-03-28,add_to_cart,basic,83
U0136,2024-03-28,add_to_cart,basic,83
U0136,2024-03-28,use_voucher,basic,83
U0136,2024-03-28,use_voucher,basic,83
U0136,2024-03-28,view_recommendation,basic,83
U0136,2024-03-29,use_voucher,basic,84
U0136,2024-03-29,use_voucher,basic,84
U0136,2024-03-29,use_voucher,basic,84
U0136,2024-03-29,use_voucher,basic,84
U0137,2024-02-16,search_product,free,0
U0137,2024-02-17,checkout,free,1
U0137,2024-02-18,payment_complete,free,2
U0137,2024-02-18,payment_complete,free,2
U0137,2024-02-22,app_open,free,6
U0137,2024-02-22,search_product,free,6
U0137,2024-02-22,search_product,free,6
U0137,2024-02-23,app_open,free,7
U0137,2024-02-23,payment_complete,free,7
U0137,2024-02-23,view_recommendation,free,7
U0137,2024-02-24,app_open,free,8
U0137,2024-02-24,payment_complete,free,8
U0137,2024-02-24,payment_complete,free,8
U0137,2024-02-24,payment_complete,free,8
U0137,2024-02-24,view_recommendation,free,8
U0137,2024-02-24,view_recommendation,free,8
U0137,2024-02-24,view_recommendation,free,8
U0137,2024-02-25,app_open,free,9
U0137,2024-02-26,payment_complete,free,10
U0137,2024-02-27,add_to_cart,free,11
U0137,2024-02-27,add_to_cart,free,11
U0137,2024-02-27,add_to_cart,free,11
U0137,2024-02-27,add_to_cart,free,11
U0137,2024-02-27,checkout,free,11
U0137,2024-02-28,app_open,free,12
U0137,2024-02-29,view_product,free,13
U0137,2024-03-02,app_open,free,15
U0137,2024-03-02,app_open,free,15
U0137,2024-03-02,app_open,free,15
U0137,2024-03-02,app_open,free,15
U0137,2024-03-05,add_to_cart,free,18
U0137,2024-03-05,add_to_cart,free,18
U0137,2024-03-05,view_recommendation,free,18
U0137,2024-03-06,payment_complete,free,19
U0137,2024-03-06,payment_complete,free,19
U0137,2024-03-07,add_to_cart,free,20
U0137,2024-03-08,view_product,free,21
U0137,2024-03-09,write_review,free,22
U0137,2024-03-11,app_open,free,24
U0137,2024-03-12,write_review,free,25
U0137,2024-03-12,write_review,free,25
U0137,2024-03-12,invite_friend,free,25
U0137,2024-03-12,invite_friend,free,25
U0137,2024-03-13,search_product,free,26
U0137,2024-03-13,search_product,free,26
U0137,2024-03-15,add_to_cart,free,28
U0137,2024-03-16,payment_complete,free,29
U0137,2024-03-16,payment_complete,free,29
U0137,2024-03-17,app_open,free,30
U0137,2024-03-17,app_open,free,30
U0137,2024-03-17,app_open,free,30
U0137,2024-03-17,app_open,free,30
U0137,2024-03-17,app_open,free,30
U0137,2024-03-17,view_product,free,30
U0137,2024-03-17,add_to_cart,free,30
U0137,2024-03-19,search_product,free,32
U0137,2024-03-28,view_recommendation,free,41
U0138,2024-02-22,view_product,free,0
U0138,2024-02-22,view_recommendation,free,0
U0138,2024-02-22,view_recommendation,free,0
U0138,2024-02-22,view_recommendation,free,0
U0138,2024-02-22,view_recommendation,free,0
U0138,2024-02-26,add_to_cart,free,4
U0138,2024-02-26,add_to_cart,free,4
U0138,2024-02-29,view_recommendation,free,7
U0138,2024-03-02,search_product,free,9
U0138,2024-03-02,payment_complete,free,9
U0138,2024-03-03,add_to_cart,free,10
U0138,2024-03-03,add_to_cart,free,10
U0138,2024-03-03,view_recommendation,free,10
U0138,2024-03-03,view_recommendation,free,10
U0138,2024-03-03,view_recommendation,free,10
U0138,2024-03-03,view_recommendation,free,10
U0138,2024-03-03,view_recommendation,free,10
U0138,2024-03-09,app_open,free,16
U0138,2024-03-09,app_open,free,16
U0138,2024-03-09,app_open,free,16
U0138,2024-03-09,app_open,free,16
U0138,2024-03-09,app_open,free,16
U0138,2024-03-09,add_to_cart,free,16
U0138,2024-03-09,add_to_cart,free,16
U0138,2024-03-26,view_product,free,33
U0138,2024-03-26,view_product,free,33
U0138,2024-03-26,view_product,free,33
U0138,2024-03-26,use_voucher,free,33
U0139,2024-01-21,checkout,free,8
U0139,2024-02-02,search_product,free,20
U0139,2024-02-03,app_open,free,21
U0139,2024-02-07,app_open,free,25
U0139,2024-02-07,app_open,free,25
U0140,2024-02-07,view_recommendation,free,0
U0140,2024-02-08,payment_complete,free,1
U0140,2024-02-10,search_product,free,3
U0140,2024-02-10,search_product,free,3
U0140,2024-02-10,use_voucher,free,3
U0140,2024-02-10,use_voucher,free,3
U0140,2024-02-10,use_voucher,free,3
U0140,2024-02-11,search_product,free,4
U0140,2024-02-15,app_open,free,8
U0140,2024-02-15,write_review,free,8
U0140,2024-02-15,write_review,free,8
U0140,2024-02-15,write_review,free,8
U0140,2024-02-15,write_review,free,8
U0140,2024-02-15,write_review,free,8
U0140,2024-03-09,add_to_cart,free,31
U0140,2024-03-09,add_to_cart,free,31
U0140,2024-03-09,add_to_cart,free,31
U0140,2024-03-09,add_to_cart,free,31
U0140,2024-03-20,app_open,free,42
U0140,2024-03-20,app_open,free,42
U0141,2024-02-20,add_to_cart,free,2
U0141,2024-02-20,add_to_cart,free,2
U0141,2024-02-20,add_to_cart,free,2
U0141,2024-02-20,add_to_cart,free,2
U0141,2024-02-20,add_to_cart,free,2
U0141,2024-02-22,search_product,free,4
U0141,2024-03-03,view_recommendation,free,14
U0141,2024-03-25,view_product,free,36
U0141,2024-03-25,view_product,free,36
U0141,2024-03-26,search_product,free,37
U0141,2024-03-26,search_product,free,37
U0142,2024-02-26,app_open,basic,0
U0142,2024-02-26,app_open,basic,0
U0142,2024-02-26,view_recommendation,basic,0
U0142,2024-02-28,app_open,basic,2
U0142,2024-02-29,app_open,basic,3
U0142,2024-02-29,app_open,basic,3
U0142,2024-02-29,app_open,basic,3
U0142,2024-02-29,app_open,basic,3
U0142,2024-02-29,payment_complete,basic,3
U0142,2024-02-29,payment_complete,basic,3
U0142,2024-03-01,app_open,basic,4
U0142,2024-03-01,checkout,basic,4
U0142,2024-03-02,app_open,basic,5
U0142,2024-03-02,view_product,basic,5
U0142,2024-03-02,view_product,basic,5
U0142,2024-03-02,view_product,basic,5
U0142,2024-03-02,view_product,basic,5
U0142,2024-03-02,view_product,basic,5
U0142,2024-03-02,payment_complete,basic,5
U0142,2024-03-02,payment_complete,basic,5
U0142,2024-03-02,view_recommendation,basic,5
U0142,2024-03-04,app_open,basic,7
U0142,2024-03-04,search_product,basic,7
U0142,2024-03-04,search_product,basic,7
U0142,2024-03-04,search_product,basic,7
U0142,2024-03-04,view_product,basic,7
U0142,2024-03-04,view_product,basic,7
U0142,2024-03-04,add_to_cart,basic,7
U0142,2024-03-04,invite_friend,basic,7
U0142,2024-03-04,view_recommendation,basic,7
U0142,2024-03-04,view_recommendation,basic,7
U0142,2024-03-04,view_recommendation,basic,7
U0142,2024-03-04,view_recommendation,basic,7
U0142,2024-03-05,payment_complete,basic,8
U0142,2024-03-06,app_open,basic,9
U0142,2024-03-06,app_open,basic,9
U0142,2024-03-07,app_open,basic,10
U0142,2024-03-07,app_open,basic,10
U0142,2024-03-07,app_open,basic,10
U0142,2024-03-08,app_open,basic,11
U0142,2024-03-08,payment_complete,basic,11
U0142,2024-03-08,view_recommendation,basic,11
U0142,2024-03-08,view_recommendation,basic,11
U0142,2024-03-09,app_open,basic,12
U0142,2024-03-09,view_product,basic,12
U0142,2024-03-10,checkout,basic,13
U0142,2024-03-10,checkout,basic,13
U0142,2024-03-10,payment_complete,basic,13
U0142,2024-03-10,payment_complete,basic,13
U0142,2024-03-13,view_product,basic,16
U0142,2024-03-13,view_product,basic,16
U0142,2024-03-13,view_product,basic,16
U0142,2024-03-13,view_product,basic,16
U0142,2024-03-13,view_product,basic,16
U0142,2024-03-13,view_recommendation,basic,16
U0142,2024-03-13,view_recommendation,basic,16
